0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
103233,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Equity Opportunities Fund,Open Ended,Equity Scheme - Large & Mid Cap Fund,Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option,Rs. 1000/-,10-Sep-2004,,INF174K01203INF174K01195
120157,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Equity Opportunities Fund,Open Ended,Equity Scheme - Large & Mid Cap Fund,Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option - Direct,Rs. 1000/-,10-Sep-2004,,INF174K01LG7
104908,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Emerging Equity Fund,Open Ended,Equity Scheme - Mid Cap Fund,Kotak Emerging Equity Scheme - Growth,5000,12-Feb-2007,12-Mar-2007,INF174K01DS9
119775,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Emerging Equity Fund,Open Ended,Equity Scheme - Mid Cap Fund,Kotak Emerging Equity Scheme - Growth - Direct,5000,12-Feb-2007,12-Mar-2007,INF174K01LT0
104907,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Emerging Equity Fund,Open Ended,Equity Scheme - Mid Cap Fund,Kotak Emerging Equity Scheme - Payout of Income Distribution cum capital withdrawal option,5000,12-Feb-2007,12-Mar-2007,INF174K01DU5INF174K01DT7
119774,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Emerging Equity Fund,Open Ended,Equity Scheme - Mid Cap Fund,Kotak Emerging Equity Scheme - Payout of Income Distribution cum capital withdrawal option - Direct,5000,12-Feb-2007,12-Mar-2007,INF174K01LU8INF174K01LV6
102875,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Kotak-Small Cap Fund - Growth,Rs.5000/-,30-Dec-2004,,INF174K01211
120164,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Kotak-Small Cap Fund - Growth - Direct,Rs.5000/-,30-Dec-2004,,INF174K01KT2
102874,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option,Rs.5000/-,30-Dec-2004,,INF174K01237INF174K01229
120163,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct,Rs.5000/-,30-Dec-2004,,INF174K01KU0
103040,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak India EQ Contra Fund,Open Ended,Equity Scheme - Contra Fund,Kotak India EQ Contra Fund - Growth,Rs.1000,02-Jun-2005,02-Jun-2005,INF174K01245
119769,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak India EQ Contra Fund,Open Ended,Equity Scheme - Contra Fund,Kotak India EQ Contra Fund - Growth - Direct,Rs.1000,02-Jun-2005,02-Jun-2005,INF174K01KZ9
103039,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak India EQ Contra Fund,Open Ended,Equity Scheme - Contra Fund,Kotak India EQ Contra Fund - Payout of Income Distribution cum capital withdrawal option,Rs.1000,02-Jun-2005,02-Jun-2005,INF174K01260INF174K01252
119768,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak India EQ Contra Fund,Open Ended,Equity Scheme - Contra Fund,Kotak India EQ Contra Fund - Payout of Income Distribution cum capital withdrawal option- Direct,Rs.1000,02-Jun-2005,02-Jun-2005,INF174K01LA0
147473,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,Kotak Focused equity Fund- Direct Plan- Growth option,5000,25-Jun-2019,,INF174KA1EN7
147477,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,Kotak Focused Equity Fund- Regular plan   Growth Option,5000,25-Jun-2019,,INF174KA1EK3
147472,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,Kotak Focused Equity Fund- Regular Plan-Reinvestment of Income Distribution cum capital withdrawal option,5000,25-Jun-2019,,INF174KA1EL1
147475,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,Kotak Focused Equity Fund-Direct Plan- Reinvestment of Income Distribution cum capital withdrawal option,5000,25-Jun-2019,,INF174KA1EO5
148606,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak ESG Opportunities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak ESG Opportunities Fund - Direct Plan - Growth Option,5000,20-Nov-2020,,INF174KA1FI4
148605,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak ESG Opportunities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak ESG Opportunities Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option,5000,20-Nov-2020,,INF174KA1FH6
148602,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak ESG Opportunities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak ESG Opportunities Fund - Regular Plan - Growth Option,5000,20-Nov-2020,,INF174KA1FF0
148603,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak ESG Opportunities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak ESG Opportunities Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option,5000,20-Nov-2020,,INF174KA1FE3
133796,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Infrastructure and Economic Reform Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Growth,5000,10-Jan-2008,31-Jan-2008,INF178L01095
133799,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Infrastructure and Economic Reform Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Payout of Income Distribution cum capital withdrawal option,5000,10-Jan-2008,31-Jan-2008,INF178L01079INF178L01087
133801,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Infrastructure and Economic Reform Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,5000,10-Jan-2008,31-Jan-2008,INF178L01AL9
133800,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Infrastructure and Economic Reform Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Payout of Income Distribution cum capital withdrawal option,5000,10-Jan-2008,31-Jan-2008,INF178L01AK1INF178L01AJ3
147727,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Pioneer Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Pioneer Fund- Direct Plan- Growth Option,5000,09-Oct-2019,,INF174KA1EZ1
147724,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Pioneer Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Pioneer Fund- Regular Plan- Growth Option,5000,09-Oct-2019,,INF174KA1EW8
147728,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Pioneer Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Pioneer Fund- Regular Plan- Reinvestment of Income Distribution cum capital withdrawal option,5000,09-Oct-2019,,INF174KA1EV0
147725,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Pioneer Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Pioneer Fund-Direct Plan-Reinvestment of Income Distribution cum capital withdrawal option,5000,09-Oct-2019,,INF174KA1EY4
103339,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Tax Saver Fund,Open Ended,Equity Scheme - ELSS,Kotak Tax Saver-Scheme-Growth,Rs.500,29-Sep-2005,,INF174K01369
119773,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Tax Saver Fund,Open Ended,Equity Scheme - ELSS,Kotak Tax Saver-Scheme-Growth - Direct,Rs.500,29-Sep-2005,,INF174K01LI3
103338,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Tax Saver Fund,Open Ended,Equity Scheme - ELSS,Kotak Tax Saver-Scheme-Payout of Income Distribution cum capital withdrawal option,Rs.500,29-Sep-2005,,INF174K01385INF174K01377
119772,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Tax Saver Fund,Open Ended,Equity Scheme - ELSS,Kotak Tax Saver-Scheme-Payout of Income Distribution cum capital withdrawal option - Direct,Rs.500,29-Sep-2005,,INF174K01LJ1
146141,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,Kotak Overnight Fund -Direct Plan-Growth Option,200000000,10-Jan-2019,,INF174KA1BF9
146140,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,200000000,10-Jan-2019,,INF174KA1BE2
146138,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,200000000,10-Jan-2019,,INF174KA1BB8
146137,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,Kotak Overnight Fund-Regular Plan- Weekly  Payout of Income Distribution cum capital withdrawal option,200000000,10-Jan-2019,,INF174KA1BA0
146142,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,Kotak Ovrnight Fund -Regular plan-Growth Option,200000000,10-Jan-2019,,INF174KA1BC6
119764,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid - Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct,5000,04-Oct-2000,05-Oct-2000,INF174K01NH1
119766,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid - Growth - Direct,5000,04-Oct-2000,05-Oct-2000,INF174K01NE8
119765,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid - Weekly  Payout of Income Distribution cum capital withdrawal option - Direct,5000,04-Oct-2000,05-Oct-2000,INF174K01NF5INF174K01NG3
100833,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid Regular Plan Daily Reinvestment of Income Distribution cum capital withdrawal option,5000,04-Oct-2000,05-Oct-2000,INF174K01NL3
100835,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid Regular Plan Growth,5000,04-Oct-2000,05-Oct-2000,INF174K01NI9
100834,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,Kotak Liquid Regular Plan Weekly Reinvestment of Income Distribution cum capital withdrawal option Dividend,5000,04-Oct-2000,05-Oct-2000,INF174K01NK5
102591,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Savings Fund -Growth,5000,07-Oct-2008,07-Oct-2008,INF174K01FD6
102592,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,5000,07-Oct-2008,07-Oct-2008,INF174K01FH7
102590,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Savings Fund -Weekly Weekly Reinvestment of Income Distribution cum capital withdrawal option,5000,07-Oct-2008,07-Oct-2008,INF174K01FF1
119750,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Savings Fund-Growth - Direct,5000,07-Oct-2008,07-Oct-2008,INF174K01JP2
119751,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Savings Fund-Monthly Payout of Income Distribution cum capital withdrawal option - Direct,5000,07-Oct-2008,07-Oct-2008,INF174K01JQ0
119752,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Savings Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Savings Fund-Weekly Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,5000,07-Oct-2008,07-Oct-2008,INF174K01JR8
110575,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Treasury Advantage,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option,5000,07-Oct-2008,07-Oct-2008,INF174K01FE4
119749,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Treasury Advantage,Open Ended,Debt Scheme - Ultra Short Duration Fund,Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct,5000,07-Oct-2008,07-Oct-2008,INF174K01JT4
133807,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Kotak Low Duration - Regular Plan-Weekly Reinvestment of Income Distribution cum capital withdrawal option,5000,29-Feb-2008,04-Mar-2008,INF178L01236
133812,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Kotak Low Duration Fund - Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,5000,29-Feb-2008,04-Mar-2008,INF178L01AZ9INF178L01AY2
133810,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Kotak Low Duration Fund- Direct Plan- Growth Option,5000,29-Feb-2008,04-Mar-2008,INF178L01AX4
133811,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Kotak Low Duration Fund- Direct Plan- Weekly Reinvestment of Income Distribution cum capital withdrawal option,5000,29-Feb-2008,04-Mar-2008,INF178L01BA0
133805,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Kotak Low Duration Fund- Regular Plan-Growth Option,5000,29-Feb-2008,04-Mar-2008,INF178L01202
133809,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,Kotak Low Duration Fund- Regular Plan-Monthly Payout of Income Distribution cum capital withdrawal option,5000,29-Feb-2008,04-Mar-2008,INF178L01210INF178L01228
106842,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Daily Reinvestment of Income Distribution cum capital withdrawal option),1000,01-Jan-2007,,INF174K01ND0
119745,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Daily Reinvestment of Income Distribution cum capital withdrawal option) - Direct,1000,01-Jan-2007,,INF174K01MZ5
101893,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Growth),1000,01-Jan-2007,,INF174K01NA6
119746,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Growth) - Direct,1000,01-Jan-2007,,INF174K01MW2
101892,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money market Scheme - (Monthly Payout of Income Distribution cum capital withdrawal option),1000,01-Jan-2007,,INF174K018O0INF174K01NB4
119747,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Monthly Payout of Income Distribution cum capital withdrawal option) - Direct,1000,01-Jan-2007,,INF174K019O8INF174K01MX0
101894,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Weekly Reinvestment of Income Distribution cum capital withdrawal option),1000,01-Jan-2007,,INF174K01NC2
119748,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Money Market Fund,Open Ended,Debt Scheme - Money Market Fund,Kotak Money Market Scheme - (Weekly Reinvestment of Income Distribution cum capital withdrawal option) - Direct,1000,01-Jan-2007,,INF174K01MY8
135500,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan - Direct Payout of Income Distribution cum capital withdrawal option,Rs.1000,03-May-2002,03-May-2002,INF174K01Z14INF174K01Z22
101373,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan-(Growth),Rs.1000,03-May-2002,03-May-2002,INF174K01ES7
119739,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan-(Growth) - Direct,Rs.1000,03-May-2002,03-May-2002,INF174K01JI7
125253,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan-(Half Yearly Payout of Income Distribution cum capital withdrawal option),Rs.1000,03-May-2002,03-May-2002,INF174K01YP1INF174K01YQ9
125254,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan-(Half Yearly Payout of Income Distribution cum capital withdrawal option) - Direct,Rs.1000,03-May-2002,03-May-2002,INF174K01YR7INF174K01YS5
101372,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option),Rs.1000,03-May-2002,03-May-2002,INF174K01EU3INF174K01ET5
119738,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Short Term Fund,Open Ended,Debt Scheme - Short Duration Fund,Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option) - Direct,Rs.1000,03-May-2002,03-May-2002,INF174K01JJ5
128078,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Medium Term Fund,Open Ended,Debt Scheme - Medium Duration Fund,Kotak Medium Term Fund - Annual Payout of Income Distribution cum capital withdrawal option,5000,28-Feb-2014,,INF174K01VN2INF174K01VP7
128079,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Medium Term Fund,Open Ended,Debt Scheme - Medium Duration Fund,Kotak Medium Term Fund - Direct - Annual Payout of Income Distribution cum capital withdrawal option,5000,28-Feb-2014,,INF174K01VSIINF174K01VU7
128008,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Medium Term Fund,Open Ended,Debt Scheme - Medium Duration Fund,Kotak Medium Term Fund - Direct - Quarterly Payout of Income Distribution cum capital withdrawal option,5000,28-Feb-2014,,INF174K01VR3INF174K01VT9
128006,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Medium Term Fund,Open Ended,Debt Scheme - Medium Duration Fund,Kotak Medium Term Fund - Direct Growth,5000,28-Feb-2014,,INF174K01VQ5
128009,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Medium Term Fund,Open Ended,Debt Scheme - Medium Duration Fund,Kotak Medium Term Fund - Growth,5000,28-Feb-2014,,INF174K01VL6
128007,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Medium Term Fund,Open Ended,Debt Scheme - Medium Duration Fund,Kotak Medium Term Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,5000,28-Feb-2014,,INF174K01VM4INF174K01VO0
119734,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Kotak Bond - Annual Payout of Income Distribution cum capital withdrawal option - Direct,5000,25-Nov-1999,25-Nov-1999,INF174K01JD8
119735,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Kotak Bond - Growth - Direct,5000,25-Nov-1999,25-Nov-1999,INF174K01JC0
119736,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Kotak Bond - Quaterly Payout of Income Distribution cum capital withdrawal option - Direct,5000,25-Nov-1999,25-Nov-1999,INF174K01JF3
100300,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Kotak Bond Regular Plan Annual Payout of Income Distribution cum capital withdrawal option,5000,25-Nov-1999,25-Nov-1999,INF174K01EQ1INF174K01EP3
100299,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Kotak Bond Regular Plan Growth,5000,25-Nov-1999,25-Nov-1999,INF174K01EM0
100298,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Bond Fund,Open Ended,Debt Scheme - Medium to Long Duration Fund,Kotak Bond Regular Plan Quaterly Payout of Income Distribution cum capital withdrawal option,5000,25-Nov-1999,25-Nov-1999,INF174K01EO6INF174K01EN8
119755,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Kotak Dynamic Bond Fund - Growth - Direct,1000,26-May-2008,26-May-2008,INF174K01JU2
119753,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Kotak Dynamic Bond Fund - Quarterly Payout of Income Distribution cum capital withdrawal option- Direct,1000,26-May-2008,26-May-2008,INF174K01JX6
141702,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Kotak Dynamic Bond Fund -Regular Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1000,26-May-2008,26-May-2008,INF174K010P4INF174K012P0
108511,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Kotak Dynamic Bond Fund Regular Plan Growth,1000,26-May-2008,26-May-2008,INF174K01FA2
117998,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Kotak Dynamic Bond Fund Regular Plan Quarterly Payout of Income Distribution cum capital withdrawal option,1000,26-May-2008,26-May-2008,INF174K01IY6INF174K01IZ3
141703,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,Kotak Dynamic Bond Fund-Direct Plan-Monthly Payout of Income Distribution cum capital withdrawal option,1000,26-May-2008,26-May-2008,INF174K011P2INF174K013P8
133791,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Kotak Corporate Bond Fund- Direct Plan- Growth Option,5000,18-Sep-2007,20-Sep-2007,INF178L01BY0
133792,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,5000,18-Sep-2007,20-Sep-2007,INF178L01BZ7
133782,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Kotak Corporate Bond Fund- Regular Plan-Growth Option,5000,18-Sep-2007,20-Sep-2007,INF178L01BO1
133787,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Corporate Bond Fund,Open Ended,Debt Scheme - Corporate Bond Fund,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,5000,18-Sep-2007,20-Sep-2007,INF178L01BQ6INF178L01BP8
117715,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,Kotak Credit Risk Fund - Annual Payout of Income Distribution cum capital withdrawal option,5000,12-Apr-2010,30-Apr-2010,INF174K01EG2INF174K01EF4
119740,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,Kotak Credit Risk Fund - Annual Payout of Income Distribution cum capital withdrawal option - Direct,5000,12-Apr-2010,30-Apr-2010,INF174K01MG5
117716,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,Kotak Credit Risk Fund - Growth,5000,12-Apr-2010,30-Apr-2010,INF174K01DY7
119741,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,Kotak Credit Risk Fund - Growth - Direct,5000,12-Apr-2010,30-Apr-2010,INF174K01LZ7
117717,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,5000,12-Apr-2010,30-Apr-2010,INF174K01EC1INF174K01EB3
119742,17,1,Kotak Mahindra Asset Management Company Limited(KMAMCL),Kotak Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,5000,12-Apr-2010,30-Apr-2010,INF174K01MC4
